Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Score_8,Pass8,Para9,Pass9
2_40_1.25_50_4.csv,0.4554242083333333,0.0458448865333089,0.09714549098196765,No,2_100_0.75_175_6.csv,0.4719198603044543,-0.006175992810470412,-0.01739253454630021,No,2_120_2_200_18.csv,0.3550944671397572,-0.04885007767894117,-0.17908912379985342,No,2_20_1.25_50_4.csv,0.27276965034188244,0.04130922331931979,0.28162188593327286,No,1_80_0.75_150_4.csv,0.14335309736741356,0.0005215053953889165,0.0036566526666100482,No,1_20_1_50_10.csv,0.14261824759881392,0.016226025806844444,0.05089867971035719,No,2_120_1.75_175_4.csv,0.3187907014324876,0.007120250006887416,0.018796121463805736,No,2_120_0.75_50_4.csv,0.3788148539365778,-0.03874981131075938,-1.1759216740782292,No,No Plateau,No
2_40_1.25_50_6.csv,0.4055051666666667,0.12550823954686235,0.2659524425740212,No,2_100_0.75_200_6.csv,0.4719198603044543,0.006645034428008897,0.018713427038736463,No,2_120_2_200_20.csv,0.3550944671397572,-0.04885007767894117,-0.17908912379985342,No,2_20_1.5_150_4.csv,0.25988038782003053,-0.02931767594325862,-0.19987059854644082,No,3_80_0.75_150_4.csv,0.14335309736741356,0.0005215053953889165,0.0036566526666100482,No,1_20_1_50_12.csv,0.14261824759881392,0.016226025806844444,0.05089867971035719,No,2_120_1.75_100_4.csv,0.3187906662311821,0.007120263476091815,0.01879615701997324,No,2_120_0.75_100_4.csv,0.37881479615826535,-0.03874984973659405,-1.175922840168342,No,,
2_60_1.25_50_4.csv,0.3990995416666666,0.218453598525629,0.4629040159174797,No,2_120_1_200_8.csv,0.46101108080769937,0.16280852362405804,0.45849355050461643,No,2_120_2_225_18.csv,0.3550944671397572,-0.04885007767894117,-0.17908912379985342,No,2_20_1.5_50_4.csv,0.2597417531911701,-0.10121284887783011,-0.6900094238354517,No,2_20_0.75_50_4.csv,0.14668328486754836,0.05864974430493754,0.4112359062914601,No,1_20_1_50_14.csv,0.14261824759881392,0.016226025806844444,0.05089867971035719,No,2_120_1.75_125_4.csv,0.3187906662311821,0.007120263476091815,0.01879615701997324,No,2_120_0.75_125_4.csv,0.37881479615826535,-0.03874984973659405,-1.175922840168342,No,,
2_40_1.25_75_4.csv,0.38129783333333334,0.004781059942265478,0.010131084415884473,No,2_120_1_225_8.csv,0.45957594583722705,0.19191373647903692,0.5404582540903196,Yes,2_120_2_225_20.csv,0.3550944671397572,-0.04885007767894117,-0.17908912379985342,No,2_20_1.25_50_6.csv,0.2526895576214544,0.013007985477511958,0.0886807620189811,No,2_20_1.25_150_4.csv,0.1402159489238825,0.04652354312045847,0.32621031252170163,No,1_20_1_50_16.csv,0.14261824759881392,0.016226025806844444,0.05089867971035719,No,2_120_1.75_50_4.csv,0.3187906662311821,0.007120263476091815,0.01879615701997324,No,2_120_0.75_150_4.csv,0.37881479615826535,-0.040433676957151846,-1.2270211257361745,No,,
2_40_1.25_50_8.csv,0.3725075,0.3411917307450885,0.7229865904049526,Yes,2_100_0.75_175_10.csv,0.45616921438333063,0.11919195834783039,0.3356626726785189,No,2_120_2_125_18.csv,0.35509446849499965,-0.04885008550980541,-0.1790891525085614,No,2_20_1.5_150_6.csv,0.2462758741919352,-0.045235567007230214,-0.308389378162893,No,2_40_1_225_4.csv,0.13917706392386572,-0.03196355340064964,-0.22411966167608743,No,1_20_1_50_18.csv,0.14261824759881392,0.016226025806844444,0.05089867971035719,No,2_120_1.75_75_4.csv,0.3187906662311821,0.007120263476091815,0.01879615701997324,No,2_120_0.75_75_4.csv,0.37881479615826535,-0.03874984973659405,-1.175922840168342,No,,
2_40_1.75_50_6.csv,0.36535416666666665,0.066374054526841,0.14064687695952893,No,2_100_0.75_175_12.csv,0.45616921438333063,0.11919195834783039,0.3356626726785189,No,2_120_2_125_20.csv,0.35509446849499965,-0.04885008550980541,-0.1790891525085614,No,2_20_1.5_50_6.csv,0.24614042895737384,-0.10123047894468767,-0.6901296152183586,No,2_20_1.25_150_6.csv,0.13627646311919123,0.034508609523354064,0.24196489652896766,No,1_20_1_50_20.csv,0.14261824759881392,0.016226025806844444,0.05089867971035719,No,2_120_1.75_225_4.csv,0.3187906662119075,0.007120307464633343,0.018796273141453355,No,2_120_0.75_175_4.csv,0.3680799897631246,-0.04043369973737854,-1.2270218170366325,No,,
2_40_1.25_50_10.csv,0.33858335433333336,0.3411917603067109,0.7229866530461442,Yes,2_100_0.75_175_14.csv,0.45616921438333063,0.11919195834783039,0.3356626726785189,No,2_120_2_150_18.csv,0.35509446849499965,-0.04885008550980541,-0.1790891525085614,No,2_20_1_150_4.csv,0.23909748371374023,0.0376908075264448,0.2569536642191258,No,2_20_1_225_10.csv,0.13506757981612597,0.020430843523163076,0.14325546602322778,No,1_20_1_50_4.csv,0.14261824759881392,0.016226025806844444,0.05089867971035719,No,2_120_1.75_200_4.csv,0.31879063678453223,0.007120266850543433,0.01879616592789114,No,2_40_1.75_100_6.csv,0.3594143775477296,-0.029465216547290007,-0.8941665932640588,No,,
2_40_1.25_75_6.csv,0.33607004166666665,0.07581714089804223,0.16065681331849366,No,2_100_0.75_175_16.csv,0.45616921438333063,0.11919195834783039,0.3356626726785189,No,2_120_2_150_20.csv,0.35509446849499965,-0.04885008550980541,-0.1790891525085614,No,2_20_1.25_150_4.csv,0.23011188177989583,0.1402159489238825,0.9559095233678548,Yes,2_20_1_225_12.csv,0.13506757981612597,0.020430843523163076,0.14325546602322778,No,1_20_1_50_6.csv,0.14261824759881392,0.016226025806844444,0.05089867971035719,No,2_120_1.75_150_4.csv,0.3187905571079005,0.007120218791477954,0.018796039060993024,No,2_40_1.75_75_6.csv,0.3594142757226615,-0.021109449230790958,-0.6405981871568147,No,,
2_80_1.5_50_4.csv,0.3238805,0.2103304953427554,0.44569112901407126,No,2_100_0.75_175_18.csv,0.45616921438333063,0.11919195834783039,0.3356626726785189,No,2_120_2_100_18.csv,0.3550944569637787,-0.04885007658236546,-0.1790891197797005,No,2_20_1_150_6.csv,0.2276077734168392,0.03660749703966484,0.24956829316094906,No,2_20_1_225_14.csv,0.13506757981612597,0.020430843523163076,0.14325546602322778,No,1_20_1_50_8.csv,0.14261824759881392,0.016226025806844444,0.05089867971035719,No,2_100_1.75_225_4.csv,0.31095643906867876,0.08030617830279246,0.21199321375137706,No,2_40_1.75_50_6.csv,0.3594142155527219,-0.033959879091761014,-1.0305639310813788,No,,
2_80_1.5_75_4.csv,0.3238805,0.2103304953427554,0.44569112901407126,No,2_100_0.75_175_20.csv,0.45616921438333063,0.11919195834783039,0.3356626726785189,No,2_120_2_100_20.csv,0.3550944569637787,-0.04885007658236546,-0.1790891197797005,No,2_20_1.25_50_10.csv,0.22721873463692588,-0.027865797309630402,-0.18997254755216386,No,2_20_1_225_16.csv,0.13506757981612597,0.020430843523163076,0.14325546602322778,No,3_20_1_50_10.csv,0.14261824759881392,0.016226025806844444,0.05089867971035719,No,2_100_1.75_125_4.csv,0.31095643126557193,0.0911272393876097,0.24055878073578676,No,2_100_0.75_50_4.csv,0.35515054315583305,-0.04557046647731058,-1.3829047785232875,No,,
