Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Score_1,Pass1,Para2,InSample2_Annual_RateOfReturn,OutSample2_Annual_RateOfReturn,Score_2,Pass2,Para3,InSample3_Annual_RateOfReturn,OutSample3_Annual_RateOfReturn,Score_3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Score_4,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Score_5,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Score_6,Pass6,Para7,InSample7_Annual_RateOfReturn,OutSample7_Annual_RateOfReturn,Score_7,Pass7,Para8,InSample8_Annual_RateOfReturn,OutSample8_Annual_RateOfReturn,Score_8,Pass8,Para9,Pass9
2_40_1.25_50_4.csv,0.4554242083333333,0.0458448865333089,0.10066414058462651,No,2_100_0.75_175_6.csv,0.4719198603044543,-0.006175992810470412,-0.01308695253148709,No,2_120_2_200_18.csv,0.3550944671397572,-0.04885007767894117,-0.13756924480525595,No,2_20_1.25_50_4.csv,0.27276965034188244,0.04130922331931979,0.1514436201664807,No,1_80_0.75_150_4.csv,0.14335309736741356,0.0005215053953889165,0.00363790810917953,No,1_20_1_50_10.csv,0.14261824759881392,0.016226025806844444,0.11377243852054866,No,2_120_1.75_175_4.csv,0.3187907014324876,0.007120250006887416,0.0223351872400686,No,2_120_0.75_50_4.csv,0.3788148539365778,-0.03874981131075938,-0.10229221718229395,No,No Plateau,No
2_40_1.25_50_6.csv,0.4055051666666667,0.12550823954686235,0.30951082714571826,No,2_100_0.75_200_6.csv,0.4719198603044543,0.006645034428008897,0.01408085352399011,No,2_120_2_200_20.csv,0.3550944671397572,-0.04885007767894117,-0.13756924480525595,No,2_20_1.5_150_4.csv,0.25988038782003053,-0.02931767594325862,-0.112812190982112,No,3_80_0.75_150_4.csv,0.14335309736741356,0.0005215053953889165,0.00363790810917953,No,1_20_1_50_12.csv,0.14261824759881392,0.016226025806844444,0.11377243852054866,No,2_120_1.75_100_4.csv,0.3187906662311821,0.007120263476091815,0.022335231957287954,No,2_120_0.75_100_4.csv,0.37881479615826535,-0.03874984973659405,-0.10229233422129773,No,,
2_60_1.25_50_4.csv,0.3990995416666666,0.218453598525629,0.5473661974487669,Yes,2_120_1_200_8.csv,0.46101108080769937,0.16280852362405804,0.3531553370448595,No,2_120_2_225_18.csv,0.3550944671397572,-0.04885007767894117,-0.13756924480525595,No,2_20_1.5_50_4.csv,0.2597417531911701,-0.10121284887783011,-0.38966722767647366,No,2_20_0.75_50_4.csv,0.14668328486754836,0.05864974430493754,0.39983931610133294,No,1_20_1_50_14.csv,0.14261824759881392,0.016226025806844444,0.11377243852054866,No,2_120_1.75_125_4.csv,0.3187906662311821,0.007120263476091815,0.022335231957287954,No,2_120_0.75_125_4.csv,0.37881479615826535,-0.03874984973659405,-0.10229233422129773,No,,
2_40_1.25_75_4.csv,0.38129783333333334,0.004781059942265478,0.012538911906393764,No,2_120_1_225_8.csv,0.45957594583722705,0.19191373647903692,0.41758873199819097,No,2_120_2_225_20.csv,0.3550944671397572,-0.04885007767894117,-0.13756924480525595,No,2_20_1.25_50_6.csv,0.2526895576214544,0.013007985477511958,0.05147812834038349,No,2_20_1.25_150_4.csv,0.1402159489238825,0.04652354312045847,0.3317992245355355,No,1_20_1_50_16.csv,0.14261824759881392,0.016226025806844444,0.11377243852054866,No,2_120_1.75_50_4.csv,0.3187906662311821,0.007120263476091815,0.022335231957287954,No,2_120_0.75_150_4.csv,0.37881479615826535,-0.040433676957151846,-0.10673732221446552,No,,
2_40_1.25_50_8.csv,0.3725075,0.3411917307450885,0.9159325134261418,Yes,2_100_0.75_175_10.csv,0.45616921438333063,0.11919195834783039,0.26128891338921073,No,2_120_2_125_18.csv,0.35509446849499965,-0.04885008550980541,-0.1375692663331175,No,2_20_1.5_150_6.csv,0.2462758741919352,-0.045235567007230214,-0.18367843442096912,No,2_40_1_225_4.csv,0.13917706392386572,-0.03196355340064964,-0.22966106985943255,No,1_20_1_50_18.csv,0.14261824759881392,0.016226025806844444,0.11377243852054866,No,2_120_1.75_75_4.csv,0.3187906662311821,0.007120263476091815,0.022335231957287954,No,2_120_0.75_75_4.csv,0.37881479615826535,-0.03874984973659405,-0.10229233422129773,No,,
2_40_1.75_50_6.csv,0.36535416666666665,0.066374054526841,0.181670446329952,No,2_100_0.75_175_12.csv,0.45616921438333063,0.11919195834783039,0.26128891338921073,No,2_120_2_125_20.csv,0.35509446849499965,-0.04885008550980541,-0.1375692663331175,No,2_20_1.5_50_6.csv,0.24614042895737384,-0.10123047894468767,-0.41127123802249727,No,2_20_1.25_150_6.csv,0.13627646311919123,0.034508609523354064,0.2532250157767293,No,1_20_1_50_20.csv,0.14261824759881392,0.016226025806844444,0.11377243852054866,No,2_120_1.75_225_4.csv,0.3187906662119075,0.007120307464633343,0.022335369944301665,No,2_120_0.75_175_4.csv,0.3680799897631246,-0.04043369973737854,-0.10985030662329504,No,,
2_40_1.25_50_10.csv,0.33858335433333336,0.3411917603067109,1.0077038813042463,Yes,2_100_0.75_175_14.csv,0.45616921438333063,0.11919195834783039,0.26128891338921073,No,2_120_2_150_18.csv,0.35509446849499965,-0.04885008550980541,-0.1375692663331175,No,2_20_1_150_4.csv,0.23909748371374023,0.0376908075264448,0.157637825965455,No,2_20_1_225_10.csv,0.13506757981612597,0.020430843523163076,0.15126386029109704,No,1_20_1_50_4.csv,0.14261824759881392,0.016226025806844444,0.11377243852054866,No,2_120_1.75_200_4.csv,0.31879063678453223,0.007120266850543433,0.022335244605555835,No,2_40_1.75_100_6.csv,0.3594143775477296,-0.029465216547290007,-0.08198118491622411,No,,
2_40_1.25_75_6.csv,0.33607004166666665,0.07581714089804223,0.22559922485813827,No,2_100_0.75_175_16.csv,0.45616921438333063,0.11919195834783039,0.26128891338921073,No,2_120_2_150_20.csv,0.35509446849499965,-0.04885008550980541,-0.1375692663331175,No,2_20_1.25_150_4.csv,0.23011188177989583,0.1402159489238825,0.6093381525513766,Yes,2_20_1_225_12.csv,0.13506757981612597,0.020430843523163076,0.15126386029109704,No,1_20_1_50_6.csv,0.14261824759881392,0.016226025806844444,0.11377243852054866,No,2_120_1.75_150_4.csv,0.3187905571079005,0.007120218791477954,0.022335099433538067,No,2_40_1.75_75_6.csv,0.3594142757226615,-0.021109449230790958,-0.058732918130051846,No,,
2_80_1.5_50_4.csv,0.3238805,0.2103304953427554,0.6494077147057492,Yes,2_100_0.75_175_18.csv,0.45616921438333063,0.11919195834783039,0.26128891338921073,No,2_120_2_100_18.csv,0.3550944569637787,-0.04885007658236546,-0.137569245659468,No,2_20_1_150_6.csv,0.2276077734168392,0.03660749703966484,0.16083588222895243,No,2_20_1_225_14.csv,0.13506757981612597,0.020430843523163076,0.15126386029109704,No,1_20_1_50_8.csv,0.14261824759881392,0.016226025806844444,0.11377243852054866,No,2_100_1.75_225_4.csv,0.31095643906867876,0.08030617830279246,0.25825539597543373,No,2_40_1.75_50_6.csv,0.3594142155527219,-0.033959879091761014,-0.09448674432516845,No,,
2_80_1.5_75_4.csv,0.3238805,0.2103304953427554,0.6494077147057492,Yes,2_100_0.75_175_20.csv,0.45616921438333063,0.11919195834783039,0.26128891338921073,No,2_120_2_100_20.csv,0.3550944569637787,-0.04885007658236546,-0.137569245659468,No,2_20_1.25_50_10.csv,0.22721873463692588,-0.027865797309630402,-0.12263864313018608,No,2_20_1_225_16.csv,0.13506757981612597,0.020430843523163076,0.15126386029109704,No,3_20_1_50_10.csv,0.14261824759881392,0.016226025806844444,0.11377243852054866,No,2_100_1.75_125_4.csv,0.31095643126557193,0.0911272393876097,0.2930546862038772,No,2_100_0.75_50_4.csv,0.35515054315583305,-0.04557046647731058,-0.1283130980805375,No,,
