Para1,InSample1_Annual_RateOfReturn,OutSample1_Annual_RateOfReturn,Pass1,Para2,Pass2,Para3,Pass3,Para4,InSample4_Annual_RateOfReturn,OutSample4_Annual_RateOfReturn,Pass4,Para5,InSample5_Annual_RateOfReturn,OutSample5_Annual_RateOfReturn,Pass5,Para6,InSample6_Annual_RateOfReturn,OutSample6_Annual_RateOfReturn,Pass6,Para7,Pass7
2_20_0.75_75_10.csv,0.2131901095,-0.011175411065205396,,,,,,,,,,2_100_1.25_100_14.csv,0.5200084538751782,0.037097355179023156,,2_120_1_125_6.csv,0.11202995572339416,0.020989128362360544,,,
2_20_0.75_75_12.csv,0.2131901095,-0.011175411065205396,,,,,,,,,,2_100_1.25_50_12.csv,0.5200084538751782,0.028014050843965566,,2_120_1_75_6.csv,0.11202995572339416,0.020989128362360544,,,
2_20_0.75_75_14.csv,0.2131901095,-0.011175411065205396,,,,,,,,,,2_100_1.25_50_14.csv,0.5200084538751782,0.037097355179023156,,2_120_1_150_6.csv,0.1120299489208049,0.020989128244846396,,,
2_20_0.75_75_16.csv,0.2131901095,-0.011175411065205396,,,,,,,,,,2_100_1.25_75_12.csv,0.5200084538751782,0.028014050843965566,,2_120_1_50_6.csv,0.11202993208412035,0.02098912759122306,,,
2_20_0.75_75_18.csv,0.2131901095,-0.011175411065205396,,,,,,,,,,2_100_1.25_75_14.csv,0.5200084538751782,0.037097355179023156,,2_40_2_150_4.csv,0.11067664619859333,-0.039930449455211625,,,
2_20_0.75_75_20.csv,0.2131901095,-0.011175411065205396,,,,,,,,,,2_100_0.75_125_12.csv,0.49998370001791603,0.07027488311358529,,2_100_0.75_125_4.csv,0.11041621386235795,0.02128090161396842,,,
2_20_0.75_75_8.csv,0.2131901095,-0.011175411065205396,,,,,,,,,,2_100_0.75_125_14.csv,0.49998370001791603,0.07027488311358529,,2_100_0.75_50_4.csv,0.11041620839434474,0.021280878851431595,,,
2_20_1_75_10.csv,0.21093753125,-0.030858836823129707,,,,,,,,,,2_100_0.75_125_16.csv,0.49998370001791603,0.07027488311358529,,2_100_0.75_100_4.csv,0.11041618997983862,0.02128089677474701,,,
2_20_1_75_12.csv,0.21093753125,-0.030858836823129707,,,,,,,,,,2_100_0.75_125_18.csv,0.49998370001791603,0.07027488311358529,,2_100_0.75_75_4.csv,0.11041618997983862,0.02128089677474701,,,
2_20_1_75_14.csv,0.21093753125,-0.030858836823129707,,,,,,,,,,2_100_0.75_125_20.csv,0.49998370001791603,0.07027488311358529,,2_20_1.75_125_6.csv,0.10995723685146541,-0.061955791060125914,,,
2_20_1_75_16.csv,0.21093753125,-0.030858836823129707,,,,,,,,,,2_100_0.75_125_8.csv,0.4999836059752705,0.0702748926880988,,2_40_0.75_125_4.csv,0.10929327945269224,-0.024248411346296704,,,
2_20_1_75_18.csv,0.21093753125,-0.030858836823129707,,,,,,,,,,2_100_0.75_125_10.csv,0.4999836702910979,0.0702748864381519,,2_40_2_50_4.csv,0.10731082912522401,-0.038750290595995024,,,
2_20_1_75_20.csv,0.21093753125,-0.030858836823129707,,,,,,,,,,2_100_0.75_100_10.csv,0.49998351557977616,0.07027484531467473,,2_40_2_125_4.csv,0.10674369242054843,-0.03875029367004329,,,
2_20_1_75_8.csv,0.21093753125,-0.030858836823129707,,,,,,,,,,2_100_0.75_50_10.csv,0.49998351557977616,0.07027484531467473,,2_60_1.25_150_6.csv,0.10112327671304061,-0.017340119253915303,,,
2_20_0.75_125_10.csv,0.21044406250000003,-0.014925973072067836,,,,,,,,,,2_100_0.75_75_10.csv,0.49998351557977616,0.07027484531467473,,,,,,,
2_20_0.75_125_12.csv,0.21044406250000003,-0.014925973072067836,,,,,,,,,,2_100_0.75_175_8.csv,0.4999834525624093,-0.020889918752946674,,,,,,,
2_20_0.75_125_14.csv,0.21044406250000003,-0.014925973072067836,,,,,,,,,,2_100_0.75_100_8.csv,0.49998351376945094,0.07027488845941793,,,,,,,
2_20_0.75_125_16.csv,0.21044406250000003,-0.014925973072067836,,,,,,,,,,2_100_0.75_75_8.csv,0.49998351376945094,0.07027488845941793,,,,,,,
2_20_0.75_125_18.csv,0.21044406250000003,-0.014925973072067836,,,,,,,,,,2_100_0.75_175_10.csv,0.4999834736793779,-0.020889922877017412,,,,,,,
2_20_0.75_125_20.csv,0.21044406250000003,-0.014925973072067836,,,,,,,,,,2_100_0.75_175_12.csv,0.4999834736793779,-0.020889922877017412,,,,,,,
2_20_0.75_125_4.csv,0.21044406250000003,0.004336534911894236,,,,,,,,,,2_100_0.75_175_14.csv,0.4999834736793779,-0.020889922877017412,,,,,,,
2_20_0.75_125_6.csv,0.21044406250000003,-0.014925973072067836,,,,,,,,,,2_100_0.75_175_16.csv,0.4999834736793779,-0.020889922877017412,,,,,,,
2_20_0.75_125_8.csv,0.21044406250000003,-0.014925973072067836,,,,,,,,,,2_100_0.75_175_18.csv,0.4999834736793779,-0.020889922877017412,,,,,,,
1_80_1.75_150_10.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_175_20.csv,0.4999834736793779,-0.020889922877017412,,,,,,,
1_80_1.75_150_12.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_100_12.csv,0.49998338258121633,0.07027486816797152,,,,,,,
1_80_1.75_150_14.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_100_14.csv,0.49998338258121633,0.07027486816797152,,,,,,,
1_80_1.75_150_16.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_100_16.csv,0.49998338258121633,0.07027486816797152,,,,,,,
1_80_1.75_150_18.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_100_18.csv,0.49998338258121633,0.07027486816797152,,,,,,,
1_80_1.75_150_20.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_100_20.csv,0.49998338258121633,0.07027486816797152,,,,,,,
1_80_1.75_150_4.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_50_12.csv,0.49998338258121633,0.07027486816797152,,,,,,,
1_80_1.75_150_6.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_50_14.csv,0.49998338258121633,0.07027486816797152,,,,,,,
1_80_1.75_150_8.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_50_16.csv,0.49998338258121633,0.07027486816797152,,,,,,,
3_80_1.75_150_10.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_50_18.csv,0.49998338258121633,0.07027486816797152,,,,,,,
3_80_1.75_150_12.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_50_20.csv,0.49998338258121633,0.07027486816797152,,,,,,,
3_80_1.75_150_14.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_75_12.csv,0.49998338258121633,0.07027486816797152,,,,,,,
3_80_1.75_150_16.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_75_14.csv,0.49998338258121633,0.07027486816797152,,,,,,,
3_80_1.75_150_18.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_75_16.csv,0.49998338258121633,0.07027486816797152,,,,,,,
3_80_1.75_150_20.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_75_18.csv,0.49998338258121633,0.07027486816797152,,,,,,,
3_80_1.75_150_4.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_75_20.csv,0.49998338258121633,0.07027486816797152,,,,,,,
3_80_1.75_150_6.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_150_8.csv,0.4999834337710271,-0.004019861998256538,,,,,,,
3_80_1.75_150_8.csv,0.20518476575,-0.017044675363237373,,,,,,,,,,2_100_0.75_200_8.csv,0.49998340468132685,-0.020889918732993566,,,,,,,
2_20_0.75_50_10.csv,0.20033853125,-0.0248331064554006,,,,,,,,,,2_100_0.75_200_10.csv,0.4999833908228256,-0.02088992058877247,,,,,,,
2_20_0.75_50_12.csv,0.20033853125,-0.0248331064554006,,,,,,,,,,2_100_0.75_200_12.csv,0.4999833908228256,-0.02088992058877247,,,,,,,
2_20_0.75_50_14.csv,0.20033853125,-0.0248331064554006,,,,,,,,,,2_100_0.75_200_14.csv,0.4999833908228256,-0.02088992058877247,,,,,,,
2_20_0.75_50_16.csv,0.20033853125,-0.0248331064554006,,,,,,,,,,2_100_0.75_200_16.csv,0.4999833908228256,-0.02088992058877247,,,,,,,
2_20_0.75_50_18.csv,0.20033853125,-0.0248331064554006,,,,,,,,,,2_100_0.75_200_18.csv,0.4999833908228256,-0.02088992058877247,,,,,,,
2_20_0.75_50_20.csv,0.20033853125,-0.0248331064554006,,,,,,,,,,2_100_0.75_200_20.csv,0.4999833908228256,-0.02088992058877247,,,,,,,
2_20_0.75_50_8.csv,0.20033853125,-0.0248331064554006,,,,,,,,,,2_100_0.75_225_10.csv,0.4999833188501086,-0.02088991979755558,,,,,,,
1_100_1.75_150_10.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_225_12.csv,0.4999833188501086,-0.02088991979755558,,,,,,,
1_100_1.75_150_12.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_225_14.csv,0.4999833188501086,-0.02088991979755558,,,,,,,
1_100_1.75_150_14.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_225_16.csv,0.4999833188501086,-0.02088991979755558,,,,,,,
1_100_1.75_150_16.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_225_18.csv,0.4999833188501086,-0.02088991979755558,,,,,,,
1_100_1.75_150_18.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_225_20.csv,0.4999833188501086,-0.02088991979755558,,,,,,,
1_100_1.75_150_20.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_225_8.csv,0.49998329268971253,-0.020889916370542546,,,,,,,
1_100_1.75_150_4.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_150_10.csv,0.49998330541500097,-0.004019867146100132,,,,,,,
1_100_1.75_150_6.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_150_12.csv,0.4999832653183177,-0.004019865215237635,,,,,,,
1_100_1.75_150_8.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_150_14.csv,0.4999832653183177,-0.004019865215237635,,,,,,,
3_100_1.75_150_10.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_150_16.csv,0.4999832653183177,-0.004019865215237635,,,,,,,
3_100_1.75_150_12.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_150_18.csv,0.4999832653183177,-0.004019865215237635,,,,,,,
3_100_1.75_150_14.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_100_0.75_150_20.csv,0.4999832653183177,-0.004019865215237635,,,,,,,
3_100_1.75_150_16.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_120_0.75_100_4.csv,0.49316143618190367,0.08217897714824128,,,,,,,
3_100_1.75_150_18.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_120_0.75_125_4.csv,0.49316143618190367,0.08217897714824128,,,,,,,
3_100_1.75_150_20.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_120_0.75_75_4.csv,0.49316143618190367,0.08217897714824128,,,,,,,
3_100_1.75_150_4.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_120_0.75_225_4.csv,0.493161453537791,-0.010757076823489971,,,,,,,
3_100_1.75_150_6.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_120_0.75_175_4.csv,0.493161416958656,-0.010757070065615968,,,,,,,
3_100_1.75_150_8.csv,0.19797554700000003,-0.03676090898885604,,,,,,,,,,2_120_0.75_200_4.csv,0.4931614114523865,-0.010757086939047816,,,,,,,
2_20_1_150_10.csv,0.18723551575,-0.03235429129169793,,,,,,,,,,2_120_0.75_150_4.csv,0.4931612736230103,0.08217895660782534,,,,,,,
2_20_1_150_12.csv,0.18723551575,-0.03235429129169793,,,,,,,,,,2_100_0.75_100_6.csv,0.4920355844804536,0.1860465502435543,,,,,,,
2_20_1_150_14.csv,0.18723551575,-0.03235429129169793,,,,,,,,,,2_100_0.75_75_6.csv,0.4920355844804536,0.1860465502435543,,,,,,,
2_20_1_150_16.csv,0.18723551575,-0.03235429129169793,,,,,,,,,,2_100_0.75_125_6.csv,0.49203556907792967,0.18604653446852826,,,,,,,
2_20_1_150_18.csv,0.18723551575,-0.03235429129169793,,,,,,,,,,2_100_0.75_200_6.csv,0.4920354644623799,0.061927853966768975,,,,,,,
2_20_1_150_20.csv,0.18723551575,-0.03235429129169793,,,,,,,,,,2_100_0.75_225_6.csv,0.4920354355205141,0.06192787669045749,,,,,,,
2_20_1_150_6.csv,0.18723551575,-0.03235429129169793,,,,,,,,,,2_100_0.75_175_6.csv,0.49203543940512084,0.06192782792384184,,,,,,,
2_20_1_150_8.csv,0.18723551575,-0.03235429129169793,,,,,,,,,,2_100_0.75_150_6.csv,0.4920354500853841,0.08489603137476487,,,,,,,
1_20_0.75_50_10.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_80_1_100_4.csv,0.48270127521876827,0.06443953694204435,,,,,,,
1_20_0.75_50_12.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_80_1_50_4.csv,0.48270127521876827,0.06443953694204435,,,,,,,
1_20_0.75_50_14.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_80_1_75_4.csv,0.48270127521876827,0.06443953694204435,,,,,,,
1_20_0.75_50_16.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_100_1.25_225_10.csv,0.4760490820509282,-0.03279094780630009,,,,,,,
1_20_0.75_50_18.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_100_1.25_125_10.csv,0.47604900129548144,0.040026809093235624,,,,,,,
1_20_0.75_50_20.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_100_1.25_175_10.csv,0.47604915213101606,0.021481601097991094,,,,,,,
1_20_0.75_50_4.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_100_1.25_200_10.csv,0.4760490013902826,-0.023228286637982,,,,,,,
1_20_0.75_50_6.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_100_1.25_150_10.csv,0.4760488341283289,0.04002681376896737,,,,,,,
1_20_0.75_50_8.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_100_1.25_100_10.csv,0.47604888824738056,0.04002680258596016,,,,,,,
3_20_0.75_50_10.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_100_1.25_50_10.csv,0.47604888824738056,0.04002680258596016,,,,,,,
3_20_0.75_50_12.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_100_1.25_75_10.csv,0.47604888824738056,0.04002680258596016,,,,,,,
3_20_0.75_50_14.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_80_0.75_50_4.csv,0.475891688839387,0.08981987109879608,,,,,,,
3_20_0.75_50_16.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_80_0.75_75_4.csv,0.475891688839387,0.08981987109879608,,,,,,,
3_20_0.75_50_18.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_80_0.75_50_6.csv,0.47437154868722564,0.03217024730933087,,,,,,,
3_20_0.75_50_20.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_80_0.75_75_6.csv,0.47437154868722564,0.03217024730933087,,,,,,,
3_20_0.75_50_4.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_80_0.75_50_10.csv,0.4743715075836792,0.020478314409276267,,,,,,,
3_20_0.75_50_6.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_80_0.75_50_12.csv,0.4743715075836792,-0.00035710821261536447,,,,,,,
3_20_0.75_50_8.csv,0.1857203595,-0.01344195536724742,,,,,,,,,,2_80_0.75_50_14.csv,0.4743715075836792,-0.00035710821261536447,,,,,,,
2_20_1_150_4.csv,0.18038157824999998,-0.014519878865008384,,,,,,,,,,2_80_0.75_50_16.csv,0.4743715075836792,-0.00035710821261536447,,,,,,,
2_20_0.75_75_6.csv,0.17840509375,-0.011175425887428538,,,,,,,,,,2_80_0.75_50_18.csv,0.4743715075836792,-0.00035710821261536447,,,,,,,
2_20_1.25_125_4.csv,0.17681476575,-0.012212497894023705,,,,,,,,,,2_80_0.75_50_20.csv,0.4743715075836792,-0.00035710821261536447,,,,,,,
2_20_1_75_6.csv,0.17632164074999998,-0.03085883020588839,,,,,,,,,,2_80_0.75_75_10.csv,0.4743715075836792,0.020478314409276267,,,,,,,
1_40_0.75_150_10.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_80_0.75_75_12.csv,0.4743715075836792,-0.00035710821261536447,,,,,,,
1_40_0.75_150_12.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_80_0.75_75_14.csv,0.4743715075836792,-0.00035710821261536447,,,,,,,
1_40_0.75_150_14.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_80_0.75_75_16.csv,0.4743715075836792,-0.00035710821261536447,,,,,,,
1_40_0.75_150_16.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_80_0.75_75_18.csv,0.4743715075836792,-0.00035710821261536447,,,,,,,
1_40_0.75_150_18.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_80_0.75_75_20.csv,0.4743715075836792,-0.00035710821261536447,,,,,,,
1_40_0.75_150_20.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_80_0.75_50_8.csv,0.47437149380387933,0.02047831197455589,,,,,,,
1_40_0.75_150_4.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_80_0.75_75_8.csv,0.47437149380387933,0.02047831197455589,,,,,,,
1_40_0.75_150_6.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_100_1.25_200_8.csv,0.46438990941296043,-0.02971562487504433,,,,,,,
1_40_0.75_150_8.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_100_1.25_175_8.csv,0.4643896952507304,0.0137152162920662,,,,,,,
3_40_0.75_150_10.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_100_1.25_100_8.csv,0.4643896594162187,0.031729905279316094,,,,,,,
3_40_0.75_150_12.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_100_1.25_50_8.csv,0.4643896594162187,0.031729905279316094,,,,,,,
3_40_0.75_150_14.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_100_1.25_75_8.csv,0.4643896594162187,0.031729905279316094,,,,,,,
3_40_0.75_150_16.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_100_1.25_125_8.csv,0.46438969661640406,0.03172989866269034,,,,,,,
3_40_0.75_150_18.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_100_1.25_225_8.csv,0.4643896623031062,-0.03900472756046044,,,,,,,
3_40_0.75_150_20.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_100_1.25_150_8.csv,0.4643895492638481,0.03172988946105162,,,,,,,
3_40_0.75_150_4.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_80_1_100_6.csv,0.4597285944775722,0.04093150120390121,,,,,,,
3_40_0.75_150_6.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_80_1_50_6.csv,0.4597285944775722,0.04093150120390121,,,,,,,
3_40_0.75_150_8.csv,0.17451064075,0.000747846389525396,,,,,,,,,,2_80_1_75_6.csv,0.4597285944775722,0.04093150120390121,,,,,,,
2_20_0.75_75_4.csv,0.17382814075,0.008394414434596506,,,,,,,,,,2_80_1_100_10.csv,0.4597285765883219,0.026434269855889845,,,,,,,
2_80_1.75_150_4.csv,0.17254020325,-0.04526560307844505,,,,,,,,,,2_80_1_50_10.csv,0.4597285765883219,0.026434269855889845,,,,,,,
1_120_1.75_150_10.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_80_1_75_10.csv,0.4597285765883219,0.026434269855889845,,,,,,,
1_120_1.75_150_12.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_80_1_100_8.csv,0.4597285812875006,0.01989226426852601,,,,,,,
1_120_1.75_150_14.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_80_1_50_8.csv,0.4597285812875006,0.01989226426852601,,,,,,,
1_120_1.75_150_16.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_80_1_75_8.csv,0.4597285812875006,0.01989226426852601,,,,,,,
1_120_1.75_150_18.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_80_1.25_50_10.csv,0.4505747915914067,0.0603071987071053,,,,,,,
1_120_1.75_150_20.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_80_1.25_75_10.csv,0.4505747915914067,0.0603071987071053,,,,,,,
1_120_1.75_150_4.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_80_1.25_100_10.csv,0.45057478341727786,0.060307190741906866,,,,,,,
1_120_1.75_150_6.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_80_1.25_50_12.csv,0.4505747448480378,0.012719444286179642,,,,,,,
1_120_1.75_150_8.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_80_1.25_75_12.csv,0.4505747448480378,0.012719444286179642,,,,,,,
3_120_1.75_150_10.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_80_1.25_100_12.csv,0.45057466293278525,0.012719436249980728,,,,,,,
3_120_1.75_150_12.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_100_1_225_12.csv,0.449404230558918,-0.019796141882937403,,,,,,,
3_120_1.75_150_14.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_100_1_225_14.csv,0.449404230558918,-0.019796141882937403,,,,,,,
3_120_1.75_150_16.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_100_1_225_16.csv,0.449404230558918,-0.019796141882937403,,,,,,,
3_120_1.75_150_18.csv,0.1723932345,-0.025499657505759603,,,,,,,,,,2_100_1_225_18.csv,0.449404230558918,-0.019796141882937403,,,,,,,
